Date,Open,High,Low,Close,Volume
07-11-2018,103.8054,106.4612,103.7675,106.1956,37901704
08-11-2018,106.0439,106.4328,105.1997,105.9965,25644105
09-11-2018,105.1428,105.7119,103.1604,103.9287,32039223
12-11-2018,103.7864,104.2986,100.6374,101.3677,33621807
13-11-2018,102.0127,103.1414,101.1496,101.4341,35374583
14-11-2018,102.9837,103.1361,99.5255,100.0019,39495141
15-11-2018,100.0209,102.6979,98.992,102.2025,38505165
16-11-2018,102.012,103.7268,101.7452,103.1647,33502121
19-11-2018,103.1457,103.4219,98.6491,99.6684,44773899
20-11-2018,96.9819,98.0965,94.6505,96.8961,64052457
21-11-2018,98.6967,99.4874,97.4011,98.2299,28130621
23-11-2018,97.3344,98.8967,97.1724,98.1918,13823099
26-11-2018,99.8304,101.5833,99.6303,101.4309,32336165
27-11-2018,101.2403,102.2502,100.3734,102.0691,29124486
28-11-2018,102.7836,106.0608,102.7551,105.8608,46788461
29-11-2018,105.1082,105.856,103.8697,104.9748,28123195
30-11-2018,105.4607,105.7179,104.1841,105.6417,33665624
03-12-2018,107.6518,108.0519,105.4892,106.7849,34732772
04-12-2018,106.642,107.3063,103.0899,103.3838,45196984
06-12-2018,100.8116,104.0698,100.0304,104.0221,49107431
07-12-2018,103.2505,104.2698,99.3636,99.8589,45044937
10-12-2018,99.8399,102.8694,98.973,102.4978,40801525
11-12-2018,104.6033,105.6988,102.3549,103.4505,42381947
12-12-2018,105.6417,106.0037,103.8792,103.9173,36183020
13-12-2018,104.3937,105.6226,103.4886,104.2698,31333362
14-12-2018,103.1266,104.0888,100.5068,101.0117,47043136
17-12-2018,100.421,100.7926,96.8961,98.0203,56957314
18-12-2018,98.8396,99.5636,97.6678,99.0492,49319196
19-12-2018,98.7443,101.8215,96.5532,98.7824,68198186
20-12-2018,98.1727,99.3731,94.1048,96.7056,70334184
21-12-2018,96.8199,98.1251,92.8473,93.5808,111242070
24-12-2018,93.0569,93.3332,89.532,89.6749,43935192
26-12-2018,90.6371,95.9244,89.5129,95.8006,51634793
27-12-2018,94.6002,96.4008,91.8375,96.3912,49498509
28-12-2018,97.2582,97.563,94.8098,95.6386,38169312
31-12-2018,96.496,97.5535,95.6863,96.7628,33173765
02-01-2019,94.8384,96.9343,94.2572,96.3341,35329345
03-01-2019,95.3623,95.4433,92.5996,92.7901,42578410
04-01-2019,95.0003,97.6583,94.2477,97.1057,44060620
07-01-2019,96.8295,98.3805,96.2007,97.2296,35656136
08-01-2019,98.1632,99.0492,96.8994,97.9346,31514415
09-01-2019,98.9444,99.9161,98.358,99.335,32280840
10-01-2019,98.3347,98.8396,97.5344,98.6967,30067556
11-01-2019,98.3061,98.5443,96.8295,97.9346,28314202
14-01-2019,97.0772,98.0028,96.4674,97.2201,28437079
15-01-2019,97.6583,100.0781,97.0581,100.04,31587616
16-01-2019,100.2781,101.226,99.9923,100.3924,29853865
17-01-2019,100.0304,101.5785,99.8018,101.0974,28393015
18-01-2019,102.374,102.7932,100.8974,102.6122,37427587
22-01-2019,101.6976,102.031,99.8971,100.6782,32371253
23-01-2019,101.0974,101.9739,100.3543,101.6595,25874294
24-01-2019,101.8024,101.9358,100.3543,101.1736,23164838
25-01-2019,102.1644,102.7741,101.5452,102.0977,31218193
28-01-2019,101.2308,101.4404,99.7065,100.1066,29476719
29-01-2019,99.9161,100.0019,97.3344,98.0679,31490547
30-01-2019,99.6684,101.3451,99.3921,101.3451,49471866
31-01-2019,98.8872,100.24,98.2966,99.4874,55636391
01-02-2019,98.8634,99.1729,97.5059,97.9155,35535690
04-02-2019,98.0012,100.7926,97.906,100.7354,31315282
05-02-2019,101.0403,102.193,100.945,102.1454,27325365
06-02-2019,101.9358,101.9358,100.5353,101.0117,20609759
07-02-2019,100.2067,100.5925,99.354,100.2877,29760697
08-02-2019,99.4493,100.7735,99.3257,100.6687,21461093
11-02-2019,101.1736,101.5357,99.9971,100.2686,18914123
12-02-2019,101.1165,102.0691,100.4877,101.831,25056595
13-02-2019,102.4121,102.6789,101.6595,101.7548,18394869
14-02-2019,101.2784,102.212,100.6592,101.8405,21784703
15-02-2019,102.8027,103.1742,102.281,103.098,26606886
19-02-2019,102.6884,103.5172,102.6789,103.0504,18038460
20-02-2019,103.1962,103.2727,101.6941,102.5169,21607671
21-02-2019,102.2777,104.7462,102.249,104.6792,29063231
22-02-2019,105.2915,106.3918,105.0715,106.1717,27763218
25-02-2019,106.9276,107.3294,106.4492,106.7649,23750599
26-02-2019,106.4492,108.3436,106.3631,107.5016,21536733
27-02-2019,106.8606,107.5016,106.0856,107.3198,21487062
28-02-2019,107.1955,107.9991,106.8989,107.1859,29083934
01-03-2019,108.0087,108.1331,106.8367,107.6643,23501169
04-03-2019,108.1331,108.3531,106.0091,107.4059,26608014
05-03-2019,107.3964,107.5303,106.4205,106.8702,19538318
06-03-2019,107.0328,107.7887,106.6118,106.918,17686996
07-03-2019,106.5831,106.7266,105.1145,105.6168,25338954
08-03-2019,104.44,105.923,104.0956,105.7316,22818430
11-03-2019,106.1909,108.0661,106.1813,107.9513,26491618
12-03-2019,107.9417,109.0611,107.779,108.7071,26132717
13-03-2019,109.1951,110.0275,108.8602,109.5491,35513771
14-03-2019,109.5874,110.2188,109.3864,109.6352,30763367
15-03-2019,110.3528,112.1802,109.6352,110.8981,54630661
18-03-2019,111.1469,112.5246,111.0321,112.4863,31207596
19-03-2019,112.9839,113.3187,111.9314,112.5629,37588697
20-03-2019,112.3141,113.6153,111.6635,112.4385,28113343
21-03-2019,112.0702,115.5958,112.0271,115.0218,29854446
22-03-2019,114.3329,114.419,111.9793,111.9888,33624528
25-03-2019,111.52,112.9073,111.2927,112.5725,27067117
26-03-2019,113.4909,113.5723,111.7975,112.8116,26097665
27-03-2019,112.7782,113.0987,110.5264,111.7209,22733427
28-03-2019,112.362,112.4959,111.1086,111.874,18334755
29-03-2019,112.9647,113.2039,111.9027,112.8403,25399752
01-04-2019,113.8067,113.9583,112.9934,113.8737,22789103
02-04-2019,113.9119,114.3138,113.3953,114.0363,18142297
03-04-2019,114.6773,115.2227,113.998,114.7826,22860744
04-04-2019,114.907,115.0313,113.2613,114.1989,20112848
05-04-2019,114.2277,115.0313,114.2085,114.706,15826245
08-04-2019,114.6295,114.8304,113.5101,114.7443,15116186
09-04-2019,113.5005,114.3712,113.4527,114.1224,17611981
10-04-2019,114.5817,115.1461,114.3712,114.9931,16477169
11-04-2019,115.3279,115.6245,114.7347,115.127,14209121
12-04-2019,115.4236,115.7489,115.1653,115.7202,19745143
15-04-2019,115.7106,116.323,115.3566,115.8159,15792572
16-04-2019,116.3804,116.3899,114.907,115.548,14071787
17-04-2019,115.9977,116.5813,115.3279,116.5047,19300938
18-04-2019,116.9066,118.1791,116.0568,118.0356,27990998
22-04-2019,117.318,118.6383,117.2702,118.4087,15648724
23-04-2019,118.734,120.15,118.4757,120.0161,24025521
24-04-2019,120.3509,120.4083,119.1358,119.6046,31256980
25-04-2019,124.4363,125.6896,123.2595,123.5656,38033892
26-04-2019,124.0919,124.8718,123.4413,124.2736,23654933
29-04-2019,124.2832,124.5511,123.757,124.1588,16324183
30-04-2019,124.1971,125.0486,123.7998,124.9529,24166503
01-05-2019,124.886,125.0008,122.1783,122.3505,26821692
02-05-2019,122.4462,122.4654,120.0926,120.7528,27350161
03-05-2019,121.853,123.8335,121.7478,123.3264,24911126
06-05-2019,120.925,123.0011,120.6571,122.6089,24239464
07-05-2019,120.9919,121.6808,118.8488,120.0926,36017661
08-05-2019,120.0161,120.9058,119.3559,120.083,28418996
09-05-2019,118.9158,120.3509,118.2269,120.0735,27235835
10-05-2019,119.509,122.3984,118.4661,121.633,30915084
13-05-2019,118.7436,120.1213,117.7198,118.0164,33944923
14-05-2019,118.5139,120.437,118.3513,119.3368,25266315
15-05-2019,119.321,121.6737,118.7833,121.0111,24722708
16-05-2019,121.7121,124.2375,121.4336,123.8054,30112216
17-05-2019,123.2053,125.2746,122.8356,122.9796,25770539
20-05-2019,121.4912,122.5181,120.7621,121.2031,23706934
21-05-2019,122.365,122.4585,121.5488,121.8561,15293260
22-05-2019,121.5872,123.1428,121.4912,122.5955,15396485
23-05-2019,121.1839,121.2704,119.782,121.1647,23603810
24-05-2019,121.8657,122.3506,120.9631,121.2223,14123358
28-05-2019,121.9329,122.9124,121.0399,121.1455,23128359
29-05-2019,120.3965,120.4061,119.1098,119.974,22763140
30-05-2019,120.2813,120.7614,119.8204,120.7326,16829613
31-05-2019,119.2922,119.6619,118.4184,118.7641,26646769
03-06-2019,118.9273,119.4267,114.2797,115.0767,37983637
04-06-2019,116.4595,118.38,115.8566,118.2648,29382642
05-06-2019,119.9836,120.867,119.273,120.8286,24926140
06-06-2019,121.4144,122.8836,120.6078,122.7395,21458961
07-06-2019,124.0551,126.9935,123.1621,126.1772,33885588
10-06-2019,127.1375,128.7507,126.7534,127.3295,26477098
11-06-2019,128.5587,128.9044,126.0579,126.8494,23913731
12-06-2019,126.1772,126.7246,125.5147,126.2637,17092464
13-06-2019,126.7342,127.3968,126.3309,127.0607,17200848
14-06-2019,127.0031,128.4723,126.4077,127.1855,17821703
17-06-2019,127.3584,128.4146,127.2623,127.5696,14517785
18-06-2019,128.8564,129.8646,128.261,129.7878,25934458
19-06-2019,129.6342,130.5272,128.4915,130.2967,23744441
20-06-2019,131.9868,132.1884,130.3255,131.5066,33042592
21-06-2019,131.1514,132.2556,131.0361,131.5259,36727892
24-06-2019,131.5547,132.899,131.5547,132.3037,20628841
25-06-2019,131.7947,132.1212,127.4544,128.1266,33327420
26-06-2019,129.01,130.3447,128.2898,128.6067,23657745
27-06-2019,128.8083,129.3557,128.2034,128.8179,16557482
28-06-2019,129.2212,129.2501,127.8633,128.6355,30042969
01-07-2019,131.1994,131.2666,129.6053,130.2871,22654160
02-07-2019,130.7096,131.161,129.9606,131.1514,15237843
03-07-2019,131.3626,132.2652,130.8777,131.9964,13629296
05-07-2019,130.5368,131.8715,130.3255,131.6123,18141140
08-07-2019,130.9785,131.6507,129.9895,131.5163,16779748
09-07-2019,130.5944,131.5259,130.4024,131.0361,19953097
10-07-2019,131.6795,133.0719,131.5739,132.3709,24204362
11-07-2019,132.707,133.6864,132.3901,132.899,22327942
12-07-2019,133.3311,133.6,132.5244,133.3791,18936832
15-07-2019,133.8977,133.9937,132.9566,133.3791,16651457
16-07-2019,133.4368,133.5232,131.0937,131.6315,22726128
17-07-2019,132.2268,132.4477,130.8057,130.8537,20210956
18-07-2019,130.1623,131.1898,129.3173,130.9977,30808707
19-07-2019,134.6467,135.0788,131.0265,131.1898,48992364
22-07-2019,131.9484,133.6576,131.8715,132.9278,25080760
23-07-2019,134.205,134.4258,132.5437,133.7536,18034589
24-07-2019,133.3791,135.146,133.3311,135.1268,20738275
25-07-2019,134.8483,135.0212,133.7839,134.6179,18356883
26-07-2019,134.7907,136.0438,134.7235,135.7222,19037600
29-07-2019,135.8758,135.8854,133.8269,135.4245,16605870
30-07-2019,134.5699,135.6068,134.2439,134.7715,16846528
31-07-2019,134.7523,134.9059,129.711,130.8537,38598786
01-08-2019,131.5547,135.3364,131.4874,132.5725,40557502
02-08-2019,132.6013,132.8222,129.8838,131.4586,30791624
05-08-2019,128.0017,128.6065,125.5819,126.9551,42749551
06-08-2019,128.4819,130.2871,127.9153,129.3365,32696651
07-08-2019,128.4723,130.2583,126.5886,129.903,33414539
08-08-2019,131.1706,133.4656,130.5272,133.3695,27496508
09-08-2019,133.1007,133.8401,131.0361,132.2364,23466701
12-08-2019,131.6219,132.3805,129.8646,130.3928,20484348
13-08-2019,130.6424,133.2831,129.6342,133.0911,25496593
14-08-2019,130.9401,131.4778,128.357,128.6547,32527251
15-08-2019,129.0484,129.2309,126.9935,128.3666,28125416
16-08-2019,129.5189,131.0361,129.3653,130.7192,25026151
19-08-2019,132.3757,133.0431,131.4442,132.9086,24370543
20-08-2019,132.7166,133.1967,131.7851,131.8043,21188998
21-08-2019,133.0431,133.9491,132.5149,133.2735,14982314
22-08-2019,133.1487,133.6672,130.8729,132.3037,18709662
23-08-2019,131.7368,132.851,127.5216,128.0881,38515386
26-08-2019,129.6246,130.1719,128.5779,130.0663,20325271
27-08-2019,130.9689,131.2858,129.3077,130.3447,23115635
28-08-2019,129.5189,130.3639,128.2418,130.1719,17410828
29-08-2019,131.7947,132.9374,131.4682,132.6301,20179716
30-08-2019,133.6192,133.648,130.8537,132.3805,23946123
03-09-2019,131.1802,131.7467,130.3063,130.6328,18880773
04-09-2019,131.8427,132.2172,131.0553,132.1596,18015310
05-09-2019,133.5808,134.8039,133.2447,134.4834,26119520
06-09-2019,134.4642,134.6083,132.707,133.5712,20390684
09-09-2019,134.0417,134.1954,131.0361,132.054,25773932
10-09-2019,131.3626,131.4454,129.1636,130.6712,28903378
11-09-2019,130.508,130.8537,129.7206,130.7096,24726117
12-09-2019,132.3709,132.9182,131.4298,132.054,27009981
13-09-2019,132.3037,132.5725,131.1418,131.8619,23363057
16-09-2019,130.4312,131.2666,130.2679,130.9113,16731440
17-09-2019,131.5163,132.054,131.0025,131.9292,17976285
18-09-2019,131.9004,133.1583,131.1032,133.0142,24473386
19-09-2019,134.7235,136.7112,134.5061,135.4629,36095413
20-09-2019,135.4053,136.0198,132.755,133.8977,40040766
23-09-2019,133.696,134.0801,132.9374,133.6096,17408374
24-09-2019,134.7811,135.098,131.4394,131.9196,30016670
25-09-2019,132.0348,134.3951,130.6232,133.8209,22544054
26-09-2019,133.8977,134.6083,132.9374,133.9937,17813512
27-09-2019,134.5795,134.7811,131.2138,132.2556,22498958
30-09-2019,132.5629,133.6816,132.3037,133.504,18430390
01-10-2019,134.1089,134.6755,131.5547,131.6219,22581929
02-10-2019,130.8345,130.9497,128.2705,129.2981,32001763
03-10-2019,129.5861,131.3146,127.9249,130.8633,26379798
04-10-2019,131.3146,132.755,130.9977,132.6301,23839548
07-10-2019,131.6891,132.6878,131.5739,131.6699,16601284
08-10-2019,131.6315,132.2845,130.2295,130.2775,26783336
09-10-2019,131.9964,133.1871,131.5259,132.7454,20178482
10-10-2019,132.9854,134.1184,132.755,133.5712,18396605
11-10-2019,134.5507,135.4245,133.9553,134.1281,25551065
14-10-2019,134.1377,134.7139,133.9745,134.0033,13591639
15-10-2019,134.493,136.1543,134.253,135.9478,19917762
16-10-2019,135.194,135.3861,133.9841,134.8291,20841687
17-10-2019,135.3477,135.799,133.4944,134.1377,22102797
18-10-2019,134.205,134.4354,131.1322,131.9484,30650850
21-10-2019,132.947,132.995,131.5643,132.9278,20078066
22-10-2019,133.4464,134.445,130.8441,130.9497,27935270
23-10-2019,131.4394,131.9868,130.2199,131.7851,31380309
24-10-2019,133.8497,134.8387,133.1583,134.3778,37278399
25-10-2019,133.8017,135.5301,133.6672,135.1364,25959724
28-10-2019,138.6605,139.8801,137.8059,138.4589,35280137
29-10-2019,138.3533,138.7566,136.9801,137.1529,20589469
30-10-2019,137.8155,139.2367,137.1145,138.8622,18496591
31-10-2019,139.1407,139.1695,137.3066,137.6715,24605135
01-11-2019,138.5261,138.6797,137.2826,138.0076,33128366
04-11-2019,139.0734,139.2367,138.4301,138.8046,16911999
05-11-2019,139.2079,139.2559,138.1852,138.7181,18250172
06-11-2019,138.6317,138.7758,137.5082,138.334,16575798
07-11-2019,138.1228,139.1215,138.0556,138.5261,17786715
08-11-2019,138.2572,140.1873,138.046,140.1585,16752939
11-11-2019,139.5632,140.6002,138.9774,140.3026,14370178
12-11-2019,140.4658,141.7045,140.2546,141.2244,18648712
13-11-2019,140.9075,141.6013,140.4658,141.4549,17444230
14-11-2019,141.1764,142.5111,141.1572,142.1751,19755100
15-11-2019,143.0105,144.0283,142.3767,144.0091,23508807
18-11-2019,144.1052,144.5661,143.0585,144.3644,21554762
19-11-2019,144.883,145.3151,144.2252,144.4125,23960164
20-11-2019,144.8276,145.3383,143.0451,144.1628,25720060
21-11-2019,143.9508,144.3362,143.0846,144.0279,18576083
22-11-2019,144.5964,144.818,143.392,144.1339,15841680
25-11-2019,144.5289,145.8297,144.4518,145.7141,22428585
26-11-2019,145.8393,146.8607,145.8008,146.4849,24635100
27-11-2019,146.7739,146.9377,145.9935,146.7643,15201293
29-11-2019,146.5523,146.745,145.7622,145.8586,11977300
02-12-2019,146.2729,146.2922,142.9102,144.0953,27473616
03-12-2019,142.1105,143.9797,141.3011,143.8641,25192145
04-12-2019,144.6638,144.7023,143.7581,144.3844,17580617
05-12-2019,144.5771,144.8373,144.0279,144.4615,17880601
06-12-2019,145.4828,146.3307,144.7891,146.2151,16410400
09-12-2019,145.5599,146.6583,145.4057,145.8393,16741350
10-12-2019,145.7719,146.35,145.266,145.6177,16481060
11-12-2019,146.0128,146.3307,144.8469,146.1669,18860001
12-12-2019,146.1187,147.8435,145.5117,147.6507,24645366
13-12-2019,147.5261,149.2406,147.2557,148.8937,23850062
16-12-2019,149.4525,150.2137,149.1731,149.8572,24152770
17-12-2019,149.7801,150.0307,148.8166,149.0479,25443527
18-12-2019,148.6721,149.809,148.5565,148.7395,24132379
19-12-2019,148.383,150.0885,148.1421,150.0307,25813825
20-12-2019,151.6108,152.7093,150.5895,151.6687,53599613
23-12-2019,152.3528,152.3528,151.5338,151.6687,17726283
24-12-2019,151.7361,151.9577,151.3844,151.6397,8989150
26-12-2019,151.8046,152.9405,151.659,152.8827,14526927
27-12-2019,153.6342,153.7306,152.4491,153.1621,18414352
30-12-2019,153.1877,153.2199,151.0135,151.8421,16356720
31-12-2019,151.052,152.0155,150.7437,151.9481,18393383
02-01-2020,152.9887,154.8676,152.5551,154.7616,22634546
03-01-2020,152.5455,154.1112,152.2949,152.8345,21121681
06-01-2020,151.3507,153.297,150.8015,153.2296,19214320
07-01-2020,153.509,153.8462,151.5819,151.8325,21881740
08-01-2020,153.1332,154.935,152.1881,154.2509,27762026
09-01-2020,155.9323,156.2984,155.1566,156.178,20485766
10-01-2020,156.8847,157.2667,155.3011,155.4553,20733946
13-01-2020,155.86,157.3535,155.3782,157.3246,18666414
14-01-2020,157.4305,157.6329,155.8215,156.2165,23500783
15-01-2020,156.6886,157.9605,156.6404,157.2282,21417871
16-01-2020,158.3555,160.1766,158.0472,160.1091,23865360
17-01-2020,161.3136,161.3593,159.3961,161.0052,34371659
21-01-2020,160.6005,162.0555,160.3597,160.4271,29223486
22-01-2020,161.2943,161.381,159.637,159.6563,24138777
23-01-2020,160.1284,160.7162,159.242,160.6391,19680766
24-01-2020,161.4003,161.4195,158.4519,159.0204,24918117
27-01-2020,155.2722,157.4161,154.3569,156.361,32078067
28-01-2020,157.8063,159.7093,157.1251,159.425,24899940
29-01-2020,161.7182,162.595,159.6466,161.9109,35127771
30-01-2020,167.7017,167.7017,164.5606,166.4781,51597470
31-01-2020,165.9288,166.1119,163.3948,164.0211,36142690
03-02-2020,164.2138,168.1353,164.1849,168.0197,30149052
04-02-2020,170.679,174.0514,169.8793,173.5503,36433339
05-02-2020,177.3177,177.4815,171.9028,173.3384,39186324
06-02-2020,174.3693,177.1153,173.4916,176.9323,27751381
07-02-2020,176.1759,178.8594,175.8243,177.1828,33529074
10-02-2020,176.8841,181.9523,176.5662,181.8174,35844267
11-02-2020,183.6963,183.7444,176.8071,177.7128,53159906
12-02-2020,178.8112,179.0713,175.2172,177.9729,47062921
13-02-2020,176.4024,179.4375,176.202,177.0094,35295834
14-02-2020,176.5662,178.6474,175.9881,178.5896,23149516
18-02-2020,178.8353,180.8539,178.7341,180.401,27853113
19-02-2020,181.6942,181.8101,180.158,180.9406,29997471
20-02-2020,180.6217,180.9116,174.9698,178.1774,36862376
21-02-2020,176.9697,177.2885,171.2501,172.5447,48600385
24-02-2020,162.091,168.6415,157.7047,165.1054,68311066
25-02-2020,168.3033,168.9217,161.9714,162.3808,68073295
26-02-2020,163.9653,167.3952,162.5161,164.4098,56387148
27-02-2020,157.7916,161.376,152.6324,152.8256,93174906
28-02-2020,147.2509,158.1684,146.8548,156.526,97073557
02-03-2020,159.7143,167.0667,156.8158,166.9411,71030810
03-03-2020,167.9169,169.0763,156.7675,158.9413,71677019
04-03-2020,162.7818,164.9218,160.0138,164.7769,49814383
05-03-2020,160.4244,165.0861,160.0814,160.6418,47817251
06-03-2020,157.1057,157.5887,150.7194,156.1009,72821057
09-03-2020,145.8887,152.4102,144.9225,145.5215,69857710
10-03-2020,152.8063,155.5791,147.4152,155.4729,65354385
11-03-2020,151.8115,152.3619,146.0336,148.4296,56029209
12-03-2020,140.3816,148.275,133.8891,134.3528,93226366
13-03-2020,142.5071,156.4294,135.9663,153.4536,92727446
16-03-2020,135.261,144.2945,130.4303,130.836,87399210
17-03-2020,135.261,142.5069,130.4303,141.6086,80354185
18-03-2020,133.3287,141.0579,130.4496,135.6475,81593173
19-03-2020,137.9372,145.0674,134.2949,137.8793,85922661
20-03-2020,141.0579,142.1207,131.2611,132.7007,84866215
23-03-2020,132.3722,135.8117,128.0342,131.3771,78975176
24-03-2020,138.8841,144.536,136.488,143.3187,82516727
25-03-2020,143.8694,149.1059,139.5507,141.9468,74361389
26-03-2020,143.3767,151.3571,143.3477,150.8257,64694427
27-03-2020,146.6133,149.647,144.1496,144.6327,57042291
30-03-2020,147.2799,155.1637,144.9322,154.8062,63420326
31-03-2020,154.0043,159.2022,151.2604,152.3715,77527535
01-04-2020,147.821,152.4102,145.7147,146.9611,57560617
02-04-2020,146.7195,150.217,145.2703,150.0045,49316522
03-04-2020,149.8499,152.0527,147.0384,148.6229,41243284
06-04-2020,154.8932,160.864,152.2459,159.6756,66199798
07-04-2020,163.8516,164.2455,157.7337,157.9559,62415153
08-04-2020,160.0621,161.0282,157.9655,159.5404,48107016
09-04-2020,160.7287,161.7045,157.8013,159.55,51431775
13-04-2020,158.7868,159.9655,156.8062,159.9075,41905264
14-04-2020,163.2794,167.8686,162.3132,167.8203,52874338
15-04-2020,165.4049,167.6947,163.5112,166.0619,40940833
16-04-2020,168.4,171.2791,167.0473,171.0472,50479610
17-04-2020,173.4239,173.907,169.9168,172.5544,52765625
20-04-2020,170.6511,172.6993,169.0666,169.1342,36108430
21-04-2020,167.627,167.7912,160.4874,162.1393,56203749
22-04-2020,165.5885,168.1101,165.0377,167.6464,33856446
23-04-2020,168.2164,169.1342,165.1247,165.6174,32269983
24-04-2020,166.2358,168.6511,164.9315,168.6415,34305320
27-04-2020,170.6124,170.9119,167.4338,168.1584,33110779
28-04-2020,169.5164,169.7236,163.6562,164.0619,33687238
29-04-2020,167.3565,171.6655,166.0619,171.424,51286559
30-04-2020,173.907,174.2935,170.2646,173.1437,53875857
01-05-2020,169.8492,172.593,168.1198,168.6608,39370474
04-05-2020,168.5835,172.9409,167.9169,172.7863,30372862
05-05-2020,174.506,177.4335,173.8104,174.6413,36839168
06-05-2020,175.9166,177.9648,175.4824,176.361,32139299
07-05-2020,177.9359,178.303,176.3997,177.3851,28315992
08-05-2020,178.7181,178.7378,177.1533,178.4286,30912638
11-05-2020,176.9504,181.1628,176.6605,180.4189,30394129
12-05-2020,180.5734,180.7087,176.1292,176.332,32038199
13-05-2020,176.3707,177.8199,170.5641,173.6655,44711488
14-05-2020,171.5303,174.5736,169.7332,174.4191,41873911
15-05-2020,172.9988,180.728,171.0086,176.96,46267327
18-05-2020,179.4624,179.8971,177.733,178.6508,35306620
19-05-2020,178.7667,180.2836,177.2789,177.4141,26799116
20-05-2020,179.0447,180.0522,178.2018,179.8682,31261334
21-05-2020,179.6163,180.8466,177.5721,177.7077,29119513
22-05-2020,177.4752,178.7056,176.8455,177.7852,20826898
26-05-2020,180.5269,180.6819,175.4504,175.9057,36073609
27-05-2020,174.5785,176.3104,171.0908,176.1383,39517146
28-05-2020,175.1016,178.4027,174.7529,175.741,33831824
29-05-2020,177.0296,178.5215,174.7819,177.5333,42146720
01-06-2020,176.8455,177.2911,175.7992,177.1264,22668821
02-06-2020,178.5021,179.2287,175.6926,179.1415,30674990
03-06-2020,179.0495,180.1394,177.853,179.5775,27236011
04-06-2020,178.5506,180.0425,176.613,177.2136,28659255
05-06-2020,176.923,181.8736,176.332,181.3601,39893643
08-06-2020,180.1394,182.668,178.6862,182.4839,33123035
09-06-2020,182.1352,184.7509,181.4187,183.879,29783916
10-06-2020,185.1627,192.327,185.0513,190.6994,43568260
11-06-2020,187.1051,189.6531,180.2654,180.4591,52645278
12-06-2020,184.5959,185.7391,179.4031,181.8833,43373587
15-06-2020,178.8218,184.8672,178.2696,183.0458,32770189
16-06-2020,186.8726,189.4787,185.4872,187.5314,42223147
17-06-2020,188.9458,190.1956,187.6476,188.1805,25687822
18-06-2020,187.948,190.3603,187.948,190.1956,22966814
19-06-2020,192.3948,193.073,188.3064,189.0621,44441141
22-06-2020,189.6821,194.4971,189.1397,194.313,32548040
23-06-2020,195.7856,197.5876,195.1413,195.6112,30917447
24-06-2020,195.3151,196.9094,190.4281,191.6682,36098536
25-06-2020,191.6294,194.3518,189.3697,194.0902,27803933
26-06-2020,193.4992,193.6542,188.8005,190.2053,54675780
29-06-2020,189.6724,192.3367,187.512,192.2495,26012823
30-06-2020,191.7085,198.0235,191.5713,197.1613,34114256
01-07-2020,196.8028,199.9127,195.4756,198.3142,32071431
02-07-2020,199.2636,201.5306,198.6048,199.8255,29322547
06-07-2020,202.3187,204.5436,201.5984,204.127,32033747
07-07-2020,203.8848,207.9732,201.5015,201.7534,33600749
08-07-2020,203.5167,206.6071,202.1797,206.1906,33602226
09-07-2020,209.5814,209.6298,204.873,207.6341,33122280
10-07-2020,206.9559,207.4016,204.4951,207.0044,26178663
13-07-2020,207.7891,209.0679,200.058,200.6102,38135816
14-07-2020,199.6996,202.3347,195.7275,201.8503,37598121
15-07-2020,203.0226,204.7374,198.6339,201.55,32248893
16-07-2020,198.9923,199.283,195.9987,197.5585,29940718
17-07-2020,198.0914,198.6436,195.1074,196.551,31636070
20-07-2020,198.6048,205.6771,196.6769,204.9989,36884836
21-07-2020,206.9947,207.2659,201.5403,202.2378,38105972
22-07-2020,202.6738,205.6771,201.8891,205.1442,49605912
23-07-2020,200.7265,204.3401,195.8437,196.2216,67457035
24-07-2020,194.1677,196.5316,191.3485,195.0202,39826989
27-07-2020,195.1849,197.607,194.594,197.4907,28034595
28-07-2020,197.2582,198.3142,195.4465,195.7178,23184786
29-07-2020,196.1828,198.2657,195.7081,197.6941,19567643
30-07-2020,194.778,198.0817,193.3442,197.5391,24586962
31-07-2020,198.0235,198.7017,192.8017,198.6145,51247969
03-08-2020,204.9214,210.8505,203.8751,209.7848,78569406
04-08-2020,207.4888,208.07,203.7492,206.6362,49280056
05-08-2020,208.196,208.2929,204.9699,206.2971,28762288
06-08-2020,205.7158,209.6206,204.9505,209.6007,32656843
07-08-2020,208.1475,208.971,204.3498,205.8515,27820421
10-08-2020,205.0667,205.2702,199.9127,201.7534,36716462
11-08-2020,200.6926,201.1722,196.8028,197.0354,36195762
12-08-2020,198.8858,203.7201,198.3626,202.6641,27987943
13-08-2020,202.9063,204.7567,201.6566,202.1894,22499064
14-08-2020,202.2475,203.0516,201.0365,202.3832,17958936
17-08-2020,203.0613,204.5992,202.3977,203.7201,20063496
18-08-2020,203.9623,205.7352,202.6835,204.8924,21279183
19-08-2020,205.3907,205.9831,203.2153,203.6523,27352199
20-08-2020,203.4969,208.7994,202.8851,208.3916,26728802
21-08-2020,207.6923,210.0134,206.7114,206.8765,36249319
24-08-2020,208.5955,209.3044,206.3036,207.5272,25293273
25-08-2020,206.9542,210.363,206.9542,210.227,22718426
26-08-2020,211.5964,215.685,211.0914,214.7721,37932444
27-08-2020,216.4619,224.4837,213.0725,220.0455,57283452
28-08-2020,221.5993,223.9923,220.0455,222.3083,26292896
31-08-2020,220.4534,222.1043,217.8409,219.0258,28531110
